location_name,date,deaths,lower,upper,model_date,model
Afghanistan,2020-02-03,0,0,0,2020-06-15,imperial
Afghanistan,2020-02-04,0,0,0,2020-06-15,imperial
Afghanistan,2020-02-05,0,0,0,2020-06-15,imperial
Afghanistan,2020-02-06,0,0,0,2020-06-15,imperial
Afghanistan,2020-02-07,0,0,0,2020-06-15,imperial
Afghanistan,2020-02-08,0,0,0,2020-06-15,imperial
Afghanistan,2020-02-09,0,0,0,2020-06-15,imperial
Afghanistan,2020-02-10,0,0,0,2020-06-15,imperial
Afghanistan,2020-02-11,0,0,0,2020-06-15,imperial
Afghanistan,2020-02-12,0,0,0,2020-06-15,imperial
Afghanistan,2020-02-13,0,0,0,2020-06-15,imperial
Afghanistan,2020-02-14,0,0,0,2020-06-15,imperial
Afghanistan,2020-02-15,0,0,0,2020-06-15,imperial
Afghanistan,2020-02-16,0,0,0,2020-06-15,imperial
Afghanistan,2020-02-17,0,0,0,2020-06-15,imperial
Afghanistan,2020-02-18,0,0,0,2020-06-15,imperial
Afghanistan,2020-02-19,0,0,0,2020-06-15,imperial
Afghanistan,2020-02-20,0.00512820512820513,0,0,2020-06-15,imperial
Afghanistan,2020-02-21,0,0,0,2020-06-15,imperial
Afghanistan,2020-02-22,0.005,0,0,2020-06-15,imperial
Afghanistan,2020-02-23,0,0,0,2020-06-15,imperial
Afghanistan,2020-02-24,0,0,0,2020-06-15,imperial
Afghanistan,2020-02-25,0.005,0,0,2020-06-15,imperial
Afghanistan,2020-02-26,0.025,0,0.0250000000000057,2020-06-15,imperial
Afghanistan,2020-02-27,0.01,0,0,2020-06-15,imperial
Afghanistan,2020-02-28,0.005,0,0,2020-06-15,imperial
Afghanistan,2020-02-29,0.01,0,0,2020-06-15,imperial
Afghanistan,2020-03-01,0.02,0,0,2020-06-15,imperial
Afghanistan,2020-03-02,0.015,0,0,2020-06-15,imperial
Afghanistan,2020-03-03,0.025,0,0.0250000000000057,2020-06-15,imperial
Afghanistan,2020-03-04,0.025,0,0.0250000000000057,2020-06-15,imperial
Afghanistan,2020-03-05,0.025,0,0.0250000000000057,2020-06-15,imperial
Afghanistan,2020-03-06,0.015,0,0,2020-06-15,imperial
Afghanistan,2020-03-07,0.045,0,1,2020-06-15,imperial
Afghanistan,2020-03-08,0.015,0,0,2020-06-15,imperial
Afghanistan,2020-03-09,0.06,0,1,2020-06-15,imperial
Afghanistan,2020-03-10,0.065,0,1,2020-06-15,imperial
Afghanistan,2020-03-11,0.055,0,1,2020-06-15,imperial
Afghanistan,2020-03-12,0.03,0,1,2020-06-15,imperial
Afghanistan,2020-03-13,0.075,0,1,2020-06-15,imperial
Afghanistan,2020-03-14,0.075,0,1,2020-06-15,imperial
Afghanistan,2020-03-15,0.095,0,1,2020-06-15,imperial
Afghanistan,2020-03-16,0.125,0,1,2020-06-15,imperial
Afghanistan,2020-03-17,0.115,0,1,2020-06-15,imperial
Afghanistan,2020-03-18,0.1,0,1,2020-06-15,imperial
Afghanistan,2020-03-19,0.15,0,1,2020-06-15,imperial
Afghanistan,2020-03-20,0.16,0,1,2020-06-15,imperial
Afghanistan,2020-03-21,0.16,0,1,2020-06-15,imperial
Afghanistan,2020-03-22,0.205,0,1,2020-06-15,imperial
Afghanistan,2020-03-23,0.255,0,2,2020-06-15,imperial
Afghanistan,2020-03-24,1.155,1,2,2020-06-15,imperial
Afghanistan,2020-03-25,0.11,0,1,2020-06-15,imperial
Afghanistan,2020-03-26,0.155,0,1,2020-06-15,imperial
Afghanistan,2020-03-27,0.2,0,1.02500000000001,2020-06-15,imperial
Afghanistan,2020-03-28,1.165,1,2,2020-06-15,imperial
Afghanistan,2020-03-29,1.23,1,2.02500000000001,2020-06-15,imperial
Afghanistan,2020-03-30,1.22,1,2,2020-06-15,imperial
Afghanistan,2020-03-31,0.315,0,2,2020-06-15,imperial
Afghanistan,2020-04-01,0.37,0,2,2020-06-15,imperial
Afghanistan,2020-04-02,0.37,0,2,2020-06-15,imperial
Afghanistan,2020-04-03,0.39,0,2,2020-06-15,imperial
Afghanistan,2020-04-04,0.52,0,2,2020-06-15,imperial
Afghanistan,2020-04-05,1.615,1,4,2020-06-15,imperial
Afghanistan,2020-04-06,1.81,1,4.02500000000001,2020-06-15,imperial
Afghanistan,2020-04-07,0.62,0,3,2020-06-15,imperial
Afghanistan,2020-04-08,2.255,1,5,2020-06-15,imperial
Afghanistan,2020-04-09,2.3,1,5,2020-06-15,imperial
Afghanistan,2020-04-10,1.735,1,4,2020-06-15,imperial
Afghanistan,2020-04-11,0.885,0,3.02500000000001,2020-06-15,imperial
Afghanistan,2020-04-12,2.42,1,5,2020-06-15,imperial
Afghanistan,2020-04-13,1,0,3.02500000000001,2020-06-15,imperial
Afghanistan,2020-04-14,2.66,1,6,2020-06-15,imperial
Afghanistan,2020-04-15,2.38,1,5.02500000000001,2020-06-15,imperial
Afghanistan,2020-04-16,2.455,1,5.02500000000001,2020-06-15,imperial
Afghanistan,2020-04-17,3.015,1.975,6,2020-06-15,imperial
Afghanistan,2020-04-18,2.27,1,5,2020-06-15,imperial
Afghanistan,2020-04-19,1.635,0,5,2020-06-15,imperial
Afghanistan,2020-04-20,3.105,1,6,2020-06-15,imperial
Afghanistan,2020-04-21,2.895,1,6,2020-06-15,imperial
Afghanistan,2020-04-22,2.795,1,7,2020-06-15,imperial
Afghanistan,2020-04-23,3.725,1,7,2020-06-15,imperial
Afghanistan,2020-04-24,3.345,1,7.02500000000001,2020-06-15,imperial
Afghanistan,2020-04-25,3.06,1,7,2020-06-15,imperial
Afghanistan,2020-04-26,4.165,1,8.02500000000001,2020-06-15,imperial
Afghanistan,2020-04-27,5.21,3,10,2020-06-15,imperial
Afghanistan,2020-04-28,2.87,0,7,2020-06-15,imperial
Afghanistan,2020-04-29,4.26,1.975,9,2020-06-15,imperial
Afghanistan,2020-04-30,2.94,0,8,2020-06-15,imperial
Afghanistan,2020-05-01,4.695,2,9,2020-06-15,imperial
Afghanistan,2020-05-02,4.985,2,9,2020-06-15,imperial
Afghanistan,2020-05-03,4.795,2,9,2020-06-15,imperial
Afghanistan,2020-05-04,6.525,3,11,2020-06-15,imperial
Afghanistan,2020-05-05,5.415,2,11,2020-06-15,imperial
Afghanistan,2020-05-06,5.35,2,10,2020-06-15,imperial
Afghanistan,2020-05-07,6.205,2,11,2020-06-15,imperial
Afghanistan,2020-05-08,4.96,1,10,2020-06-15,imperial
Afghanistan,2020-05-09,5.4,2,10,2020-06-15,imperial
Afghanistan,2020-05-10,5.795,2.975,11.025,2020-06-15,imperial
Afghanistan,2020-05-11,6.01,2,12,2020-06-15,imperial
Afghanistan,2020-05-12,5.355,1,11,2020-06-15,imperial
Afghanistan,2020-05-13,6.06,2,11,2020-06-15,imperial
Afghanistan,2020-05-14,5.685,2,10.025,2020-06-15,imperial
Afghanistan,2020-05-15,6.77,3,12.025,2020-06-15,imperial
Afghanistan,2020-05-16,9.92,6,15,2020-06-15,imperial
Afghanistan,2020-05-17,5.12,1,12,2020-06-15,imperial
Afghanistan,2020-05-18,5.845,1,12,2020-06-15,imperial
Afghanistan,2020-05-19,6.53,3,11,2020-06-15,imperial
Afghanistan,2020-05-20,7.35,3,13,2020-06-15,imperial
Afghanistan,2020-05-21,8.175,4,14,2020-06-15,imperial
Afghanistan,2020-05-22,7.53,3,13.025,2020-06-15,imperial
Afghanistan,2020-05-23,9.06,5,15.025,2020-06-15,imperial
Afghanistan,2020-05-24,9.09,5,16,2020-06-15,imperial
Afghanistan,2020-05-25,7.77,2.975,15,2020-06-15,imperial
Afghanistan,2020-05-26,7.835,2,15.025,2020-06-15,imperial
